"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject","Name.author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","Alt ID.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Description.abstract","Bucketeer State","IIIF Access URL"
"St Gall Manuscripts","ark:/21198/zz00295594","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_160_v.tif","320","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 160v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955bn","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_161_r.tif","321","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 161r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955c5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_161_v.tif","322","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 161v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955dp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_162_r.tif","323","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 162r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955f6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_162_v.tif","324","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 162v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955gq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_163_r.tif","325","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 163r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955h7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_163_v.tif","326","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 163v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955jr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_164_r.tif","327","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 164r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955k8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_164_v.tif","328","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 164v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955ms","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_165_r.tif","329","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 165r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955n9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_165_v.tif","330","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 165v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955pt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_166_r.tif","331","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 166r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955qb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_166_v.tif","332","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 166v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955rv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_167_r.tif","333","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 167r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955sc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_167_v.tif","334","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 167v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955tw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_168_r.tif","335","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 168r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955vd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_168_v.tif","336","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 168v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955wx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_169_r.tif","337","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 169r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955xf","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_169_v.tif","338","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 169v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002955zz","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_170_r.tif","339","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 170r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029560z","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_170_v.tif","340","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 170v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029561g","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_171_r.tif","341","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 171r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295620","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_171_v.tif","342","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 171v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029563h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_172_r.tif","343","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 172r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295641","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_172_v.tif","344","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 172v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029565j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_173_r.tif","345","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 173r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295662","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_173_v.tif","346","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 173v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029567k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_174_r.tif","347","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 174r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295683","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_174_v.tif","348","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 174v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029569m","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_175_r.tif","349","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 175r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956b4","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_175_v.tif","350","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 175v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956cn","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_176_r.tif","351","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 176r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956d5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_176_v.tif","352","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 176v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956fp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_177_r.tif","353","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 177r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956g6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_177_v.tif","354","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 177v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956hq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_178_r.tif","355","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 178r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956j7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_178_v.tif","356","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 178v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956kr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_179_r.tif","357","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 179r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956m8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_179_v.tif","358","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 179v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956ns","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_180_r.tif","359","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 180r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956p9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_180_v.tif","360","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 180v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956qt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_181_r.tif","361","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 181r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956rb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_181_v.tif","362","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 181v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956sv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_182_r.tif","363","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 182r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956tc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_182_v.tif","364","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 182v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956vw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_183_r.tif","365","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 183r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956wd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_183_v.tif","366","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 183v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956xx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_184_r.tif","367","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 184r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002956zf","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_184_v.tif","368","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 184v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029570f","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_185_r.tif","369","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 185r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029571z","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_185_v.tif","370","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 185v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029572g","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_186_r.tif","371","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 186r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295730","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_186_v.tif","372","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 186v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029574h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_187_r.tif","373","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 187r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295751","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_187_v.tif","374","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 187v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029576j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_188_r.tif","375","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 188r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295772","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_188_v.tif","376","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 188v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029578k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_189_r.tif","377","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 189r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295793","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_189_v.tif","378","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 189v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957bm","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_190_r.tif","379","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 190r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957c4","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_190_v.tif","380","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 190v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957dn","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_191_r.tif","381","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 191r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957f5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_191_v.tif","382","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 191v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957gp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_192_r.tif","383","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 192r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957h6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_192_v.tif","384","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 192v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957jq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_193_r.tif","385","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 193r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957k7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_193_v.tif","386","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 193v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957mr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_194_r.tif","387","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 194r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957n8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_194_v.tif","388","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 194v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957ps","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_195_r.tif","389","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 195r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957q9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_195_v.tif","390","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 195v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957rt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_196_r.tif","391","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 196r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957sb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_196_v.tif","392","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 196v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957tv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_197_r.tif","393","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 197r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957vc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_197_v.tif","394","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 197v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957ww","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_198_r.tif","395","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 198r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957xd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_198_v.tif","396","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 198v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002957zx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_199_r.tif","397","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 199r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029580x","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_199_v.tif","398","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 199v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029581f","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_200_r.tif","399","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 200r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029582z","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_200_v.tif","400","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 200v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029583g","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_201_r.tif","401","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 201r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295840","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_201_v.tif","402","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 201v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029585h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_202_r.tif","403","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 202r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295861","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_202_v.tif","404","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 202v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029587j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_203_r.tif","405","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 203r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295882","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_203_v.tif","406","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 203v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029589k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_204_r.tif","407","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 204r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958b3","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_204_v.tif","408","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 204v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958cm","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_205_r.tif","409","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 205r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958d4","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_205_v.tif","410","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 205v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958fn","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_206_r.tif","411","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 206r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958g5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_206_v.tif","412","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 206v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958hp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_207_r.tif","413","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 207r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958j6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_207_v.tif","414","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 207v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958kq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_208_r.tif","415","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 208r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958m7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_208_v.tif","416","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 208v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958nr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_209_r.tif","417","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 209r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958p8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_209_v.tif","418","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 209v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958qs","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_210_r.tif","419","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 210r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958r9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_210_v.tif","420","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 210v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958st","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_211_r.tif","421","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 211r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958tb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_211_v.tif","422","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 211v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958vv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_212_r.tif","423","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 212r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958wc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_212_v.tif","424","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 212v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002958xw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_213_r.tif","425","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 213r","","","","","","","","","","","","failed",
